Timestamp,Battery Level,Network Status,Power State,Bluetooth Connected,Location Enabled,Brightness,Total Usage Time
2024-09-26 23:07:59,16,True,True,False,True,3.92,0m 11s
2024-09-26 23:38:00,23,True,False,True,True,3.92,8m 54s
2024-09-27 00:08:00,20,True,False,True,True,3.92,0m 8s
2024-09-27 00:38:00,18,True,False,True,True,3.92,0m 0s
2024-09-27 01:08:00,18,True,False,True,True,3.92,0m 0s
2024-09-27 01:38:16,17,True,False,True,True,3.92,0m 0s
2024-09-27 02:08:58,17,True,False,True,True,3.92,0m 0s
2024-09-27 02:40:12,16,True,False,True,True,3.92,0m 0s
2024-09-27 03:11:10,16,True,False,True,True,3.92,0m 0s
2024-09-27 03:42:17,16,True,False,True,True,3.92,0m 0s
2024-09-27 04:13:28,14,True,False,True,True,3.92,0m 0s
2024-09-27 04:43:28,14,True,False,True,True,3.92,0m 0s
2024-09-27 05:14:36,13,True,False,True,True,3.92,0m 16s
2024-09-27 05:44:52,12,True,False,True,True,3.92,0m 41s
2024-09-27 06:14:52,11,True,False,True,True,3.92,0m 9s
2024-09-27 06:44:53,13,True,True,True,True,3.92,0m 0s
2024-09-27 07:14:53,31,True,False,True,True,27.84,0m 18s
2024-09-27 07:44:53,25,False,False,True,True,30.59,8m 13s
2024-09-27 08:14:53,19,False,False,True,True,100.0,5m 27s
2024-09-27 08:45:05,14,False,False,False,True,31.37,5m 12s
2024-09-27 09:15:15,10,False,False,False,True,29.8,6m 48s
2024-09-27 09:45:15,34,False,False,False,True,25.88,2m 45s
2024-09-27 10:15:15,30,False,False,False,True,31.37,4m 45s
2024-09-27 10:45:16,23,False,False,False,True,21.96,8m 13s
2024-09-27 11:15:16,18,False,False,False,True,26.27,7m 35s
2024-09-27 11:45:16,16,False,False,False,True,3.92,1m 35s
2024-09-27 12:15:16,31,False,True,False,True,27.45,14m 47s
2024-09-27 12:45:16,34,False,False,False,True,3.92,1m 29s
2024-09-27 13:15:17,31,False,False,False,True,3.92,0m 52s
2024-09-27 13:45:17,26,False,False,False,True,40.78,1m 12s
2024-09-27 14:15:18,22,False,False,True,True,31.76,1m 7s
2024-09-27 14:45:18,21,False,False,True,True,100.0,9m 1s
2024-09-27 15:15:18,12,False,False,False,True,12.55,1m 24s
2024-09-27 15:45:19,9,False,False,False,True,5.1,9m 13s
2024-09-27 16:15:19,8,False,False,False,True,5.1,0m 0s
2024-09-27 16:45:28,6,False,False,False,True,3.92,0m 0s
2024-09-27 17:17:34,5,False,False,False,True,3.92,0m 0s
2024-09-30 01:12:55,27,True,False,True,True,3.92,10m 38s
2024-09-30 01:42:56,22,True,False,True,True,3.92,7m 51s
2024-09-30 02:12:56,18,True,False,True,True,3.92,2m 29s
2024-09-30 02:42:56,14,True,False,True,True,3.92,17m 15s
2024-09-30 03:12:56,11,True,False,True,True,3.92,8m 17s
2024-09-30 03:43:28,10,True,False,True,True,3.92,0m 0s
2024-09-30 04:13:36,9,True,False,True,True,3.92,0m 0s
2024-09-30 04:43:38,9,True,False,True,True,3.92,0m 0s
2024-09-30 05:13:39,7,True,False,True,True,3.92,0m 32s
2024-09-30 05:44:31,6,True,False,True,True,3.92,0m 0s
2024-09-30 06:14:41,6,True,False,True,True,3.92,0m 24s
2024-09-30 06:44:58,5,True,False,True,True,3.92,0m 0s
2024-09-30 07:15:14,5,True,False,True,True,3.92,0m 0s
2024-09-30 07:46:00,2,True,False,True,True,13.33,0m 0s
2024-09-30 16:09:07,52,False,False,True,True,87.06,4m 38s
2024-09-30 16:39:08,45,False,False,True,True,30.98,14m 7s
2024-09-30 17:09:08,38,False,False,True,True,74.12,13m 50s
2024-09-30 17:39:09,34,False,False,False,True,3.92,3m 41s
2024-09-30 18:09:09,30,False,False,False,True,25.88,2m 11s
2024-09-30 18:39:09,27,False,False,False,True,29.41,1m 28s
2024-09-30 19:09:29,24,False,False,False,True,25.88,1m 10s
2024-09-30 19:39:30,21,True,False,False,True,28.24,1m 55s
2024-09-30 20:09:30,17,True,False,False,True,26.67,7m 25s
2024-09-30 20:40:21,16,True,False,False,True,26.67,0m 0s
2024-09-30 21:10:34,13,True,False,False,True,26.27,2m 44s
2024-09-30 21:40:39,10,True,False,False,True,26.67,9m 47s
2024-09-30 22:10:41,8,True,False,False,True,27.06,0m 4s
2024-09-30 22:40:41,7,True,False,False,True,26.67,0m 2s
2024-09-30 23:11:06,6,True,False,False,True,26.67,0m 1s
2024-09-30 23:41:07,5,True,False,False,True,26.67,0m 2s
2024-10-01 00:11:07,30,True,True,False,True,17.25,0m 30s
2024-10-01 00:41:07,60,True,False,False,True,27.06,0m 3s
2024-10-01 01:11:07,54,True,False,True,True,3.92,21m 16s
2024-10-01 01:41:08,52,True,False,True,True,3.92,1m 25s
2024-10-01 02:11:20,51,True,False,True,True,3.92,0m 37s
2024-10-01 02:42:05,49,True,False,True,True,3.92,0m 0s
2024-10-01 03:12:06,48,True,False,True,True,3.92,1m 13s
2024-10-01 03:42:06,46,True,False,True,True,3.92,0m 0s
2024-10-01 04:12:22,45,True,False,True,True,3.92,2m 19s
2024-10-01 04:42:27,44,True,False,True,True,3.92,0m 42s
2024-10-01 05:12:31,43,True,False,True,True,26.67,0m 3s
2024-10-01 05:42:31,43,True,False,True,True,26.67,0m 0s
2024-10-01 06:12:41,42,True,False,True,True,16.86,0m 0s
2024-10-01 06:42:42,58,True,True,True,True,16.86,0m 0s
2024-10-01 07:12:55,83,True,True,True,True,27.06,0m 29s
2024-10-01 07:42:58,99,True,True,False,True,5.1,0m 51s
2024-10-01 08:12:59,97,False,False,True,True,65.49,5m 8s
2024-10-01 08:42:59,91,False,False,True,True,34.9,14m 36s
2024-10-01 09:13:13,85,False,False,True,True,33.73,3m 17s
2024-10-01 09:43:13,81,False,False,False,True,32.55,2m 51s
2024-10-01 10:15:42,80,False,False,False,True,3.92,0m 0s
2024-10-01 10:45:42,79,False,False,False,True,3.92,0m 0s
2024-10-01 11:17:29,78,False,False,False,True,3.92,0m 0s
2024-10-01 11:47:29,76,False,False,False,True,3.92,2m 58s
2024-10-01 12:17:30,73,False,False,False,True,26.67,4m 45s
2024-10-01 12:47:30,70,False,False,False,True,25.88,2m 28s
2024-10-01 13:18:05,67,False,False,False,True,30.98,4m 14s
2024-10-01 13:48:08,66,False,False,False,True,29.8,0m 0s
2024-10-01 14:18:25,62,False,False,False,True,30.98,9m 8s
2024-10-01 14:35:58,60,False,False,False,True,29.02,7m 11s
2024-10-01 14:49:25,59,False,False,True,True,30.2,2m 16s
2024-10-01 15:19:26,56,False,False,False,True,30.98,4m 22s
2024-10-01 15:50:10,51,False,False,False,True,29.8,7m 45s
2024-10-01 16:20:12,48,False,False,False,True,3.92,0m 0s
2024-10-01 16:50:12,44,False,False,True,True,25.88,10m 48s
2024-10-01 17:20:12,36,False,False,True,True,54.12,9m 42s
2024-10-01 17:50:30,33,False,False,False,True,29.8,2m 18s
2024-10-01 18:20:30,30,False,False,False,True,28.24,0m 4s
2024-10-01 18:50:31,25,True,False,False,True,27.06,1m 48s
2024-10-01 19:20:31,19,False,False,False,True,26.27,14m 46s
2024-10-01 19:50:31,14,True,False,False,True,19.61,9m 54s
2024-10-01 20:20:51,10,True,False,False,True,25.88,3m 23s
2024-10-01 20:50:51,6,True,True,False,True,26.27,6m 48s
2024-10-01 21:21:09,9,True,False,False,True,27.06,0m 23s
2024-10-01 21:51:09,8,True,False,False,True,27.45,0m 1s
2024-10-01 22:21:10,24,True,True,False,True,28.63,12m 4s
2024-10-01 22:51:10,43,True,True,False,True,27.45,6m 21s
2024-10-01 23:21:11,61,True,False,False,True,28.63,1m 29s
2024-10-01 23:51:11,56,True,False,False,True,29.02,9m 22s
2024-10-02 00:21:11,53,True,False,True,True,3.92,3m 19s
2024-10-02 00:51:23,51,True,False,True,True,3.92,1m 58s
2024-10-02 01:21:25,50,True,False,True,True,3.92,0m 0s
2024-10-02 01:51:54,50,True,False,True,True,3.92,0m 0s
2024-10-02 02:21:59,50,True,False,True,True,3.92,0m 0s
2024-10-02 02:52:57,48,True,False,True,True,3.92,0m 0s
2024-10-02 03:23:15,48,True,False,True,True,3.92,0m 0s
2024-10-02 03:53:28,47,True,False,True,True,3.92,0m 0s
2024-10-02 04:24:23,47,True,False,True,True,3.92,0m 0s
2024-10-02 04:54:30,46,True,False,True,True,3.92,0m 0s
2024-10-02 05:24:33,44,True,False,True,True,3.92,0m 56s
2024-10-02 05:54:52,44,True,False,True,True,3.92,0m 0s
2024-10-02 06:25:03,42,True,False,True,True,3.92,7m 52s
2024-10-02 06:55:18,41,True,False,True,True,3.92,0m 0s
2024-10-02 07:25:18,41,True,False,True,True,3.92,0m 0s
2024-10-02 08:00:45,40,True,False,True,True,7.84,0m 0s
2024-10-02 08:30:46,39,True,False,True,True,5.1,1m 40s
2024-10-02 09:00:46,32,True,False,False,True,25.88,16m 14s
2024-10-02 09:30:46,24,True,False,False,True,20.39,23m 56s
2024-10-02 10:01:10,19,True,False,False,True,20.39,0m 20s
2024-10-02 10:31:11,16,True,False,False,True,28.24,7m 44s
2024-10-02 11:01:11,12,True,False,False,True,20.0,5m 5s
2024-10-02 11:31:11,10,True,False,False,True,18.04,1m 17s
2024-10-02 12:01:11,25,True,True,False,True,18.82,0m 0s
2024-10-02 12:31:22,37,True,False,False,True,17.25,0m 3s
2024-10-02 13:01:22,36,True,False,False,True,28.63,1m 9s
2024-10-02 13:31:23,31,True,False,False,True,28.24,11m 59s
2024-10-02 14:01:23,27,True,False,False,True,31.37,0m 0s
2024-10-02 14:31:23,24,True,False,False,True,25.88,3m 14s
2024-10-02 15:01:35,23,True,False,False,True,3.92,0m 0s
2024-10-02 15:31:42,21,True,False,False,True,3.92,0m 0s
2024-10-02 16:01:58,19,True,False,False,True,13.33,3m 23s
2024-10-02 16:31:58,14,True,False,False,True,7.84,10m 26s
2024-10-02 17:01:58,12,True,False,False,True,16.86,27m 3s
2024-10-02 17:31:58,7,True,False,False,True,51.37,2m 38s
2024-10-03 10:50:38,23,False,False,False,True,26.27,1m 20s
2024-10-03 11:20:39,18,False,False,False,True,25.88,5m 19s
2024-10-03 11:50:39,15,False,False,False,True,18.82,0m 0s
2024-10-03 12:20:42,12,False,False,False,True,30.59,16m 12s
2024-10-03 12:50:52,11,False,False,False,True,30.98,0m 30s
2024-10-03 13:20:54,8,False,False,False,True,5.1,1m 37s
2024-10-03 13:50:55,6,False,False,False,True,54.12,0m 0s
2024-10-03 14:20:55,9,False,True,False,True,29.8,4m 41s
2024-10-03 14:50:55,35,False,False,False,True,32.55,0m 2s
2024-10-03 15:21:28,33,False,False,False,True,30.98,0m 6s
2024-10-03 15:51:34,29,False,False,False,True,100.0,1m 31s
2024-10-03 16:21:34,26,False,False,False,True,100.0,1m 8s
2024-10-03 16:51:34,21,False,False,False,True,25.1,7m 43s
2024-10-03 17:21:34,15,False,False,True,True,25.88,9m 28s
2024-10-03 17:51:35,16,True,True,True,True,5.1,16m 3s
2024-10-03 18:21:35,52,True,True,True,True,26.67,2m 18s
2024-10-03 18:51:35,60,False,False,True,True,3.92,0m 14s
2024-10-03 19:21:35,58,True,False,True,True,29.8,0m 0s
2024-10-03 19:51:56,53,True,False,True,True,17.65,8m 23s
2024-10-03 20:21:56,50,True,False,False,True,27.06,0m 51s
2024-10-03 20:52:02,48,True,False,False,True,15.69,0m 13s
2024-10-03 21:22:03,43,True,False,False,True,17.65,13m 48s
2024-10-03 21:52:03,39,True,False,False,True,3.92,1m 32s
2024-10-03 22:22:04,35,True,False,False,True,3.92,0m 36s
2024-10-03 22:52:04,29,True,False,False,True,14.51,11m 38s
2024-10-03 23:22:04,23,True,False,True,True,7.84,12m 15s
2024-10-03 23:52:05,18,True,False,True,True,3.92,19m 2s
2024-10-04 00:22:05,16,True,False,True,True,3.92,3m 0s
2024-10-04 00:52:32,15,True,False,True,True,3.92,0m 0s
2024-10-04 01:22:35,14,True,False,True,True,3.92,0m 0s
2024-10-04 01:53:03,14,True,False,True,True,3.92,0m 0s
2024-10-04 02:23:21,13,True,False,True,True,3.92,0m 0s
2024-10-04 02:53:53,13,True,False,True,True,3.92,0m 0s
2024-10-04 03:24:06,12,True,False,True,True,3.92,0m 0s
2024-10-04 03:54:42,12,True,False,True,True,3.92,0m 0s
2024-10-04 04:25:02,11,True,False,True,True,3.92,0m 0s
2024-10-04 04:55:04,11,True,False,True,True,3.92,0m 0s
2024-10-04 05:25:04,34,True,True,True,True,3.92,0m 0s
2024-10-04 05:55:05,54,True,True,True,True,3.92,0m 0s
2024-10-04 06:25:18,68,True,False,True,True,3.92,0m 19s
2024-10-04 06:55:22,65,True,False,False,True,23.92,3m 59s
2024-10-04 07:25:23,64,True,False,False,True,25.88,1m 15s
2024-10-04 07:55:30,60,True,False,False,True,12.94,0m 1s
2024-10-04 08:25:30,59,False,True,False,True,60.39,16m 18s
2024-10-04 08:55:30,60,False,False,False,True,3.92,1m 48s
2024-10-04 09:25:30,57,False,False,False,True,3.92,0m 8s
2024-10-04 09:55:31,55,False,False,False,True,3.92,0m 0s
2024-10-04 10:25:39,53,False,False,False,True,30.59,0m 27s
2024-10-04 10:56:09,51,False,False,False,True,31.76,1m 55s
2024-10-04 11:26:10,49,False,False,False,True,3.92,0m 12s
2024-10-04 11:56:10,46,False,False,False,True,30.98,1m 4s
2024-10-04 12:26:10,43,False,False,False,True,29.02,0m 21s
2024-10-04 12:57:00,40,True,False,False,True,31.37,0m 22s
2024-10-04 13:27:01,39,True,False,False,True,18.82,0m 33s
2024-10-04 13:57:01,34,False,False,False,True,26.67,6m 22s
2024-10-04 14:27:01,30,False,False,False,True,31.76,2m 23s
2024-10-04 14:57:12,27,False,False,False,True,3.92,0m 13s
2024-10-04 15:27:12,26,False,False,False,True,31.37,0m 23s
2024-10-04 15:57:12,23,False,False,False,True,3.92,0m 36s
2024-10-04 16:27:12,22,False,False,False,True,3.92,0m 0s
2024-10-04 16:57:13,19,False,False,True,True,3.92,0m 0s
2024-10-04 17:27:13,18,False,True,False,True,32.55,5m 33s
2024-10-04 17:57:13,19,False,True,False,True,3.92,2m 54s
2024-10-04 18:27:14,16,False,True,False,True,3.92,18m 33s
2024-10-04 18:57:14,11,False,False,False,True,3.92,3m 33s
2024-10-04 19:27:15,23,False,False,False,True,9.8,3m 25s
2024-10-04 19:57:15,17,False,False,False,True,13.33,12m 14s
2024-10-04 20:27:15,11,False,False,False,True,3.92,7m 6s
2024-10-04 20:57:15,14,False,True,False,True,29.8,1m 18s
2024-10-04 21:27:16,33,True,False,False,True,9.41,2m 53s
2024-10-04 21:57:19,23,True,False,False,True,16.86,11m 9s
2024-10-04 22:27:19,18,True,False,False,True,23.14,0m 56s
2024-10-04 22:57:19,10,True,False,False,True,38.82,10m 37s
2024-10-04 23:27:32,5,True,False,True,True,42.35,6m 58s
2024-10-04 23:57:34,1,True,False,True,True,42.35,0m 0s
2024-10-05 08:19:26,28,False,False,False,True,100.0,14m 16s
2024-10-05 08:49:26,26,True,False,False,True,17.25,0m 50s
2024-10-05 09:19:27,24,True,False,False,True,30.98,3m 36s
2024-10-05 09:49:27,21,False,True,False,True,37.25,1m 22s
2024-10-05 10:19:29,19,True,False,False,True,26.67,1m 17s
2024-10-05 10:49:30,17,False,False,False,True,25.1,0m 5s
2024-10-05 11:19:30,15,False,False,False,True,31.76,0m 0s
2024-10-05 11:49:46,14,False,False,False,True,34.12,0m 0s
2024-10-05 12:19:49,12,False,False,False,True,40.39,0m 0s
2024-10-05 12:50:14,10,False,False,False,True,50.98,0m 0s
2024-10-05 13:20:14,10,False,True,False,True,100.0,10m 49s
2024-10-05 13:50:15,9,False,False,False,True,27.45,0m 1s
2024-10-05 14:20:53,8,False,False,False,True,3.92,0m 0s
2024-10-05 14:51:07,7,False,False,False,True,3.92,0m 0s
2024-10-05 15:21:25,6,False,False,False,True,3.92,0m 8s
2024-10-05 15:51:25,7,False,False,False,True,9.8,8m 8s
2024-10-05 16:21:25,11,False,False,False,True,57.65,0m 0s
2024-10-05 16:51:26,18,True,True,False,True,3.92,0m 0s
2024-10-05 17:21:26,27,True,False,False,True,31.76,11m 5s
2024-10-05 17:51:26,23,False,False,True,True,3.92,1m 47s
2024-10-05 18:21:26,16,True,False,False,True,30.2,15m 31s
2024-10-05 18:51:26,12,True,False,False,True,3.92,6m 5s
2024-10-05 19:21:29,10,True,False,False,True,21.18,4m 5s
2024-10-05 19:51:29,8,False,True,False,True,3.92,3m 38s
2024-10-05 20:21:29,19,True,True,False,True,9.8,2m 42s
2024-10-05 20:51:29,29,True,False,False,True,3.92,2m 40s
2024-10-05 21:21:32,27,True,False,False,True,18.82,4m 18s
